Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,NStocks,Strategy,RiskProfile
2025-11-21,1100540.352312701,0.004859894424117384,0.0,0.004859894424117384,0.0,20,BuyHold,
2025-11-28,1103754.6190523978,0.0029206259751786146,0.0,0.0029206259751786146,0.0,20,BuyHold,
2025-12-05,1094524.886937099,-0.008362123207441341,0.0,-0.008362123207441341,0.0,20,BuyHold,
2025-12-12,1092282.3971289336,-0.002048824869063437,0.0,-0.002048824869063437,0.0,20,BuyHold,
2025-01-01,1007486.5531863046,0.008486553186304535,0.001,0.007486553186304535,1.0,10,EqualWeight,
2025-01-08,989145.0274199997,-0.017405231333656457,0.0007999999999999999,-0.018205231333656455,0.7999999999999999,10,EqualWeight,
2025-01-15,981342.9302144211,-0.006887718170033086,0.0009999999999999998,-0.007887718170033085,0.9999999999999999,10,EqualWeight,
2025-01-22,970834.1416958811,-0.009908579228510628,0.0007999999999999999,-0.010708579228510628,0.7999999999999999,10,EqualWeight,
2025-01-29,1008374.473199698,0.03926812042501959,0.0006,0.03866812042501959,0.6,10,EqualWeight,
2025-02-04,968508.0541104836,-0.03853533151500088,0.001,-0.03953533151500088,1.0,10,EqualWeight,
2025-02-11,964594.0727042007,-0.0028412481751405316,0.0012000000000000001,-0.004041248175140531,1.2000000000000002,10,EqualWeight,
2025-02-18,943666.8906304928,-0.020695325179678314,0.001,-0.021695325179678315,1.0,10,EqualWeight,
2025-02-25,942442.1056539536,-0.00029789970242666275,0.001,-0.0012978997024266628,1.0,10,EqualWeight,
2025-03-05,944875.807509641,0.0033823356586966113,0.0008,0.0025823356586966114,0.8,10,EqualWeight,
2025-03-12,961587.7052381609,0.018486872280671918,0.0007999999999999999,0.01768687228067192,0.7999999999999999,10,EqualWeight,
2025-03-21,973283.8522297954,0.012763369943189495,0.0006,0.012163369943189496,0.6,10,EqualWeight,
2025-03-28,921953.4974674647,-0.051939346948716714,0.0008,-0.052739346948716716,0.8,10,EqualWeight,
2025-04-07,970067.5430292786,0.05358706333234764,0.0014000000000000004,0.05218706333234764,1.4000000000000004,10,EqualWeight,
2025-04-16,1004510.10273774,0.036705321207743946,0.0012000000000000001,0.035505321207743946,1.2000000000000002,10,EqualWeight,
2025-04-24,1011002.6754218967,0.007463421986958041,0.001,0.006463421986958041,1.0,10,EqualWeight,
2025-05-02,999605.1695343509,-0.010273467582852525,0.0009999999999999998,-0.011273467582852524,0.9999999999999999,10,EqualWeight,
2025-05-09,1027452.7598753024,0.02905858976091924,0.0012000000000000001,0.02785858976091924,1.2000000000000002,10,EqualWeight,
2025-05-16,1016251.5878729442,-0.010101885166688973,0.0007999999999999999,-0.010901885166688973,0.7999999999999999,10,EqualWeight,
2025-05-23,1011084.7445595253,-0.004084216718650668,0.0009999999999999998,-0.005084216718650668,0.9999999999999999,10,EqualWeight,
2025-05-30,1017333.7522034358,0.006780498397918944,0.0006,0.006180498397918944,0.6,10,EqualWeight,
2025-06-06,1006676.9547413206,-0.009875222550154938,0.0006,-0.010475222550154938,0.6,10,EqualWeight,
2025-06-13,1025014.602997028,0.019216020709860837,0.0009999999999999998,0.018216020709860836,0.9999999999999999,10,EqualWeight,
2025-06-20,1040982.2303769329,0.016177951117200884,0.0006,0.015577951117200884,0.6,10,EqualWeight,
2025-06-27,1032406.1974820539,-0.0072384046957013615,0.0009999999999999998,-0.00823840469570136,0.9999999999999999,10,EqualWeight,
2025-07-04,1020681.237771865,-0.010356924957235836,0.001,-0.011356924957235837,1.0,10,EqualWeight,
2025-07-11,1002490.9469631856,-0.01702171566941757,0.0007999999999999999,-0.01782171566941757,0.7999999999999999,10,EqualWeight,
2025-07-18,984706.1844278737,-0.01694057171208041,0.0008,-0.01774057171208041,0.8,10,EqualWeight,
2025-07-25,982837.6275114629,-0.001297578126308263,0.0006000000000000001,-0.0018975781263082631,0.6000000000000001,10,EqualWeight,
2025-08-01,987040.4602559328,0.005076222874282221,0.0007999999999999999,0.004276222874282221,0.7999999999999999,10,EqualWeight,
2025-08-08,1011314.3007758192,0.025392548631281375,0.0008,0.024592548631281377,0.8,10,EqualWeight,
2025-08-18,1017685.6778556517,0.007300095899904324,0.0009999999999999998,0.006300095899904324,0.9999999999999999,10,EqualWeight,
2025-08-25,1001630.0356262669,-0.01517662197547609,0.0006,-0.01577662197547609,0.6,10,EqualWeight,
2025-09-02,1005432.6337161219,0.004396409806618262,0.0006,0.0037964098066182624,0.6,10,EqualWeight,
2025-09-09,1024605.3622302662,0.01986913289981551,0.0007999999999999999,0.019069132899815513,0.7999999999999999,10,EqualWeight,
2025-09-16,1027042.8398265849,0.0031789428458708358,0.0007999999999999999,0.002378942845870836,0.7999999999999999,10,EqualWeight,
2025-09-23,1001564.4602885317,-0.02360751391281324,0.0012000000000000001,-0.024807513912813238,1.2000000000000002,10,EqualWeight,
2025-09-30,1031094.6152357184,0.03008402835567825,0.0006,0.02948402835567825,0.6,10,EqualWeight,
2025-10-08,1042131.6779815082,0.011104219169320917,0.0004,0.010704219169320918,0.4,10,EqualWeight,
2025-10-15,1068794.0361564634,0.026184442674842323,0.0006,0.025584442674842323,0.6,10,EqualWeight,
2025-10-23,1070931.2845994518,0.0027996822312690295,0.0007999999999999999,0.0019996822312690296,0.7999999999999999,10,EqualWeight,
2025-10-30,1043523.4779991385,-0.02499249785159119,0.0006,-0.02559249785159119,0.6,10,EqualWeight,
2025-11-07,1078493.1053525263,0.034311107407414276,0.0007999999999999999,0.033511107407414274,0.7999999999999999,10,EqualWeight,
2025-11-14,1086827.612699149,0.008927918987389871,0.0012000000000000001,0.0077279189873898715,1.2000000000000002,10,EqualWeight,
2025-11-21,1096365.4715059116,0.009375870888185478,0.0006,0.008775870888185478,0.6,10,EqualWeight,
2025-11-28,1099525.099705648,0.00368191144454455,0.0007999999999999999,0.00288191144454455,0.7999999999999999,10,EqualWeight,
2025-12-05,1095503.5793537146,-0.002657506639011653,0.0009999999999999998,-0.003657506639011653,0.9999999999999999,10,EqualWeight,
2025-12-12,1083614.3441957044,-0.010052757929849943,0.0008,-0.010852757929849943,0.8,10,EqualWeight,
2025-01-01,1014945.5126197067,0.01594551261970656,0.001,0.014945512619706558,1.0,20,RiskOnly,
2025-01-08,994112.2811218863,-0.01932645313347614,0.0012,-0.02052645313347614,1.2,20,RiskOnly,
2025-01-15,981548.3862210165,-0.011038305691879247,0.0015999999999999999,-0.012638305691879247,1.5999999999999999,20,RiskOnly,
2025-01-22,953402.1465257852,-0.027475346106568432,0.0012000000000000008,-0.028675346106568432,1.2000000000000006,20,RiskOnly,
2025-01-29,1000397.3879412842,0.05049214978878602,0.0012,0.04929214978878602,1.2,20,RiskOnly,
2025-02-04,957909.6352048973,-0.04167087532267788,0.0008000000000000001,-0.04247087532267788,0.8000000000000002,20,RiskOnly,
2025-02-11,946252.2796509285,-0.010969577510800743,0.0012000000000000001,-0.012169577510800743,1.2000000000000002,20,RiskOnly,
2025-02-18,933324.6336494547,-0.012861944366720834,0.0008000000000000001,-0.013661944366720835,0.8000000000000002,20,RiskOnly,
2025-02-25,932517.1760946665,0.0003348588415255094,0.0012,-0.0008651411584744905,1.2,20,RiskOnly,
2025-03-05,940720.8249327627,0.009197316605419115,0.0003999999999999999,0.008797316605419115,0.3999999999999999,20,RiskOnly,
2025-03-12,958337.252938172,0.0195265207046611,0.0007999999999999999,0.0187265207046611,0.7999999999999999,20,RiskOnly,
2025-03-21,972336.1269146566,0.0158074609262715,0.0012,0.0146074609262715,1.2,20,RiskOnly,
2025-03-28,937160.1014004863,-0.0353768163708863,0.0008000000000000009,-0.0361768163708863,0.8000000000000008,20,RiskOnly,
2025-04-07,983832.3404908235,0.05140177775450594,0.0015999999999999999,0.04980177775450594,1.5999999999999999,20,RiskOnly,
2025-04-16,1019004.5728627585,0.036950229916601574,0.0012000000000000008,0.035750229916601574,1.2000000000000006,20,RiskOnly,
2025-04-24,1021225.4241444619,0.0037794321054558377,0.0016000000000000007,0.002179432105455837,1.6000000000000005,20,RiskOnly,
2025-05-02,1021714.6767365559,0.001279083834505812,0.0008000000000000004,0.0004790838345058116,0.8000000000000003,20,RiskOnly,
2025-05-09,1041699.72851766,0.021160306058182643,0.0015999999999999999,0.019560306058182642,1.5999999999999999,20,RiskOnly,
2025-05-16,1029150.976907547,-0.010846419199868618,0.0012000000000000001,-0.012046419199868617,1.2000000000000002,20,RiskOnly,
2025-05-23,1027509.3516269523,-0.0007951258050860055,0.0008,-0.0015951258050860054,0.8,20,RiskOnly,
2025-05-30,1029714.4147365389,0.0025460272902577685,0.0004,0.0021460272902577683,0.4,20,RiskOnly,
2025-06-06,1021378.7299308918,-0.0076951423873967695,0.0004,-0.008095142387396769,0.4,20,RiskOnly,
2025-06-13,1041263.6791213304,0.020668732417977953,0.0012,0.019468732417977953,1.2,20,RiskOnly,
2025-06-20,1065591.696199835,0.02456393515524713,0.0012000000000000008,0.02336393515524713,1.2000000000000006,20,RiskOnly,
2025-06-27,1056219.6602162726,-0.007595147350514808,0.0012000000000000003,-0.008795147350514808,1.2000000000000004,20,RiskOnly,
2025-07-04,1061944.624176863,0.006220239914316972,0.0008,0.005420239914316971,0.8,20,RiskOnly,
2025-07-11,1059427.7337412809,-0.0007466940111171549,0.0016233829008811338,-0.002370076911998289,1.6233829008811338,20,RiskOnly,
2025-07-18,1034416.4795015051,-0.022408268353944827,0.0012000000000000001,-0.023608268353944827,1.2000000000000002,20,RiskOnly,
2025-07-25,1007369.781718058,-0.024946816412361517,0.0012000000000000001,-0.026146816412361516,1.2000000000000002,20,RiskOnly,
2025-08-01,1009287.1193358165,0.002703310633845213,0.0007999999999999999,0.001903310633845213,0.7999999999999999,20,RiskOnly,
2025-08-08,1042048.8735044999,0.0332602915672231,0.0007999999999999996,0.0324602915672231,0.7999999999999996,20,RiskOnly,
2025-08-18,1049345.5541034269,0.0078022441216096805,0.0008000000000000004,0.00700224412160968,0.8000000000000003,20,RiskOnly,
2025-08-25,1033248.2053178783,-0.01416110898085532,0.001179260759694381,-0.015340369740549701,1.179260759694381,20,RiskOnly,
2025-09-02,1022372.4938993155,-0.009725749149708807,0.0008,-0.010525749149708807,0.8,20,RiskOnly,
2025-09-09,1032442.5199858265,0.010249664526970959,0.00039999999999999964,0.00984966452697096,0.39999999999999963,20,RiskOnly,
2025-09-16,1020751.711499024,-0.009723447320789336,0.0015999999999999996,-0.011323447320789335,1.5999999999999996,20,RiskOnly,
2025-09-23,995557.0762096277,-0.023082432569617395,0.0016000000000000003,-0.024682432569617396,1.6000000000000003,20,RiskOnly,
2025-09-30,1036435.0311153341,0.04226038305843871,0.0012000000000000008,0.04106038305843871,1.2000000000000006,20,RiskOnly,
2025-10-08,1047335.535310601,0.01171730583009789,0.0012000000000000001,0.01051730583009789,1.2000000000000002,20,RiskOnly,
2025-10-15,1068167.3448414663,0.02149029191555818,0.0016,0.01989029191555818,1.6,20,RiskOnly,
2025-10-23,1067924.7106168845,0.0009728499885774955,0.0012000000000000008,-0.00022715001142250527,1.2000000000000006,20,RiskOnly,
2025-10-30,1032509.6477267762,-0.031562509058949306,0.0016,-0.033162509058949304,1.6,20,RiskOnly,
2025-11-07,1081828.0688091496,0.04873484851679821,0.0009692695791532096,0.047765578937645006,0.9692695791532095,20,RiskOnly,
2025-11-14,1089344.1094029737,0.008147537053736942,0.0012000000000000003,0.006947537053736941,1.2000000000000004,20,RiskOnly,
2025-11-21,1098018.24373229,0.008762712842014908,0.0007999999999999999,0.007962712842014908,0.7999999999999999,20,RiskOnly,
2025-11-28,1098560.4990709468,0.0016938491156701652,0.001200000000000001,0.0004938491156701642,1.2000000000000008,20,RiskOnly,
2025-12-05,1085033.6679810793,-0.01111323272710707,0.0012,-0.01231323272710707,1.2,20,RiskOnly,
2025-12-12,1082474.6769868827,-0.0015584438618925223,0.0008,-0.002358443861892522,0.8,20,RiskOnly,
2025-01-01,1007486.5531863046,0.008486553186304535,0.001,0.007486553186304535,1.0,10,XGB_EqualWeight,
2025-01-08,989145.0274199997,-0.017405231333656457,0.0007999999999999999,-0.018205231333656455,0.7999999999999999,10,XGB_EqualWeight,
2025-01-15,981342.9302144211,-0.006887718170033086,0.0009999999999999998,-0.007887718170033085,0.9999999999999999,10,XGB_EqualWeight,
2025-01-22,970834.1416958811,-0.009908579228510628,0.0007999999999999999,-0.010708579228510628,0.7999999999999999,10,XGB_EqualWeight,
2025-01-29,1008374.473199698,0.03926812042501959,0.0006,0.03866812042501959,0.6,10,XGB_EqualWeight,
2025-02-04,968508.0541104836,-0.03853533151500088,0.001,-0.03953533151500088,1.0,10,XGB_EqualWeight,
2025-02-11,964594.0727042007,-0.0028412481751405316,0.0012000000000000001,-0.004041248175140531,1.2000000000000002,10,XGB_EqualWeight,
2025-02-18,943666.8906304928,-0.020695325179678314,0.001,-0.021695325179678315,1.0,10,XGB_EqualWeight,
2025-02-25,942442.1056539536,-0.00029789970242666275,0.001,-0.0012978997024266628,1.0,10,XGB_EqualWeight,
2025-03-05,944875.807509641,0.0033823356586966113,0.0008,0.0025823356586966114,0.8,10,XGB_EqualWeight,
2025-03-12,961587.7052381609,0.018486872280671918,0.0007999999999999999,0.01768687228067192,0.7999999999999999,10,XGB_EqualWeight,
2025-03-21,973283.8522297954,0.012763369943189495,0.0006,0.012163369943189496,0.6,10,XGB_EqualWeight,
2025-03-28,921953.4974674647,-0.051939346948716714,0.0008,-0.052739346948716716,0.8,10,XGB_EqualWeight,
2025-04-07,970067.5430292786,0.05358706333234764,0.0014000000000000004,0.05218706333234764,1.4000000000000004,10,XGB_EqualWeight,
2025-04-16,1004510.10273774,0.036705321207743946,0.0012000000000000001,0.035505321207743946,1.2000000000000002,10,XGB_EqualWeight,
2025-04-24,1011002.6754218967,0.007463421986958041,0.001,0.006463421986958041,1.0,10,XGB_EqualWeight,
2025-05-02,999605.1695343509,-0.010273467582852525,0.0009999999999999998,-0.011273467582852524,0.9999999999999999,10,XGB_EqualWeight,
2025-05-09,1027452.7598753024,0.02905858976091924,0.0012000000000000001,0.02785858976091924,1.2000000000000002,10,XGB_EqualWeight,
2025-05-16,1016251.5878729442,-0.010101885166688973,0.0007999999999999999,-0.010901885166688973,0.7999999999999999,10,XGB_EqualWeight,
2025-05-23,1011084.7445595253,-0.004084216718650668,0.0009999999999999998,-0.005084216718650668,0.9999999999999999,10,XGB_EqualWeight,
2025-05-30,1017333.7522034358,0.006780498397918944,0.0006,0.006180498397918944,0.6,10,XGB_EqualWeight,
2025-06-06,1006676.9547413206,-0.009875222550154938,0.0006,-0.010475222550154938,0.6,10,XGB_EqualWeight,
2025-06-13,1025014.602997028,0.019216020709860837,0.0009999999999999998,0.018216020709860836,0.9999999999999999,10,XGB_EqualWeight,
2025-06-20,1040982.2303769329,0.016177951117200884,0.0006,0.015577951117200884,0.6,10,XGB_EqualWeight,
2025-06-27,1032406.1974820539,-0.0072384046957013615,0.0009999999999999998,-0.00823840469570136,0.9999999999999999,10,XGB_EqualWeight,
2025-07-04,1020681.237771865,-0.010356924957235836,0.001,-0.011356924957235837,1.0,10,XGB_EqualWeight,
2025-07-11,1002490.9469631856,-0.01702171566941757,0.0007999999999999999,-0.01782171566941757,0.7999999999999999,10,XGB_EqualWeight,
2025-07-18,984706.1844278737,-0.01694057171208041,0.0008,-0.01774057171208041,0.8,10,XGB_EqualWeight,
2025-07-25,982837.6275114629,-0.001297578126308263,0.0006000000000000001,-0.0018975781263082631,0.6000000000000001,10,XGB_EqualWeight,
2025-08-01,987040.4602559328,0.005076222874282221,0.0007999999999999999,0.004276222874282221,0.7999999999999999,10,XGB_EqualWeight,
2025-08-08,1011314.3007758192,0.025392548631281375,0.0008,0.024592548631281377,0.8,10,XGB_EqualWeight,
2025-08-18,1017685.6778556517,0.007300095899904324,0.0009999999999999998,0.006300095899904324,0.9999999999999999,10,XGB_EqualWeight,
2025-08-25,1001630.0356262669,-0.01517662197547609,0.0006,-0.01577662197547609,0.6,10,XGB_EqualWeight,
2025-09-02,1005432.6337161219,0.004396409806618262,0.0006,0.0037964098066182624,0.6,10,XGB_EqualWeight,
2025-09-09,1024605.3622302662,0.01986913289981551,0.0007999999999999999,0.019069132899815513,0.7999999999999999,10,XGB_EqualWeight,
2025-09-16,1027042.8398265849,0.0031789428458708358,0.0007999999999999999,0.002378942845870836,0.7999999999999999,10,XGB_EqualWeight,
2025-09-23,1001564.4602885317,-0.02360751391281324,0.0012000000000000001,-0.024807513912813238,1.2000000000000002,10,XGB_EqualWeight,
2025-09-30,1031094.6152357184,0.03008402835567825,0.0006,0.02948402835567825,0.6,10,XGB_EqualWeight,
2025-10-08,1042131.6779815082,0.011104219169320917,0.0004,0.010704219169320918,0.4,10,XGB_EqualWeight,
2025-10-15,1068794.0361564634,0.026184442674842323,0.0006,0.025584442674842323,0.6,10,XGB_EqualWeight,
2025-10-23,1070931.2845994518,0.0027996822312690295,0.0007999999999999999,0.0019996822312690296,0.7999999999999999,10,XGB_EqualWeight,
2025-10-30,1043523.4779991385,-0.02499249785159119,0.0006,-0.02559249785159119,0.6,10,XGB_EqualWeight,
2025-11-07,1078493.1053525263,0.034311107407414276,0.0007999999999999999,0.033511107407414274,0.7999999999999999,10,XGB_EqualWeight,
2025-11-14,1086827.612699149,0.008927918987389871,0.0012000000000000001,0.0077279189873898715,1.2000000000000002,10,XGB_EqualWeight,
2025-11-21,1096365.4715059116,0.009375870888185478,0.0006,0.008775870888185478,0.6,10,XGB_EqualWeight,
2025-11-28,1099525.099705648,0.00368191144454455,0.0007999999999999999,0.00288191144454455,0.7999999999999999,10,XGB_EqualWeight,
2025-12-05,1095503.5793537146,-0.002657506639011653,0.0009999999999999998,-0.003657506639011653,0.9999999999999999,10,XGB_EqualWeight,
2025-12-12,1083614.3441957044,-0.010052757929849943,0.0008,-0.010852757929849943,0.8,10,XGB_EqualWeight,
2025-01-01,1014945.5126197067,0.01594551261970656,0.001,0.014945512619706558,1.0,20,XGB_Risk,conservative
2025-01-08,992187.1294996399,-0.021153573042884122,0.0012696830207093559,-0.022423256063593477,1.269683020709356,20,XGB_Risk,conservative
2025-01-15,979716.7038497677,-0.011038305691879247,0.0015303169792906441,-0.01256862267116989,1.5303169792906441,20,XGB_Risk,conservative
2025-01-22,951622.9882804892,-0.027475346106568432,0.0012000000000000001,-0.028675346106568432,1.2000000000000002,20,XGB_Risk,conservative
